 1.10000000e-05  1.89876663e+00  1.10000000e-05  2.00000000e+00 
 1.10200000e-05  1.93596605e+00  1.10200000e-05  2.00000000e+00 
 1.10600000e-05  2.00124054e+00  1.10600000e-05  2.00000000e+00 
 1.11400000e-05  2.06447514e+00  1.11400000e-05  2.00000000e+00 
 1.13000000e-05  2.02041983e+00  1.13000000e-05  2.00000000e+00 
 1.14817101e-05  1.96573961e+00  1.14817101e-05  2.00000000e+00 
 1.16817101e-05  2.00568325e+00  1.16817101e-05  2.00000000e+00 
 1.18817101e-05  2.01331540e+00  1.18817101e-05  2.00000000e+00 
 1.20817101e-05  1.99063281e+00  1.20817101e-05  2.00000000e+00 
 1.22817101e-05  1.99846027e+00  1.22817101e-05  2.00000000e+00 
 1.24817101e-05  2.00521809e+00  1.24817101e-05  2.00000000e+00 
 1.26817101e-05  1.99812339e+00  1.26817101e-05  2.00000000e+00 
 1.28817101e-05  1.99851061e+00  1.28817101e-05  2.00000000e+00 
 1.30817101e-05  2.00166289e+00  1.30817101e-05  2.00000000e+00 
 1.32817101e-05  1.99989315e+00  1.32817101e-05  2.00000000e+00 
 1.34817101e-05  1.99929831e+00  1.34817101e-05  2.00000000e+00 
 1.36817101e-05  2.00043318e+00  1.36817101e-05  2.00000000e+00 
 1.38817101e-05  2.00014251e+00  1.38817101e-05  2.00000000e+00 
 1.40817101e-05  1.99975395e+00  1.40817101e-05  2.00000000e+00 
 1.42817101e-05  2.00008704e+00  1.42817101e-05  2.00000000e+00 
 1.44817101e-05  2.00010276e+00  1.44817101e-05  2.00000000e+00 
 1.46817101e-05  1.99993791e+00  1.46817101e-05  2.00000000e+00 
 1.48817101e-05  2.00001368e+00  1.48817101e-05  2.00000000e+00 
 1.50817101e-05  2.00005339e+00  1.50817101e-05  2.00000000e+00 
 1.52817101e-05  1.99999775e+00  1.52817101e-05  2.00000000e+00 
 1.54817101e-05  2.00000712e+00  1.54817101e-05  2.00000000e+00 
 1.56817101e-05  2.00002871e+00  1.56817101e-05  2.00000000e+00 
 1.58817101e-05  2.00001347e+00  1.58817101e-05  2.00000000e+00 
 1.60817101e-05  2.00001101e+00  1.60817101e-05  2.00000000e+00 
 1.62817101e-05  2.00001947e+00  1.62817101e-05  2.00000000e+00 
 1.64817101e-05  2.00001640e+00  1.64817101e-05  2.00000000e+00 
 1.66817101e-05  2.00001398e+00  1.66817101e-05  2.00000000e+00 
 1.68817101e-05  2.00001667e+00  1.68817101e-05  2.00000000e+00 
 1.70817101e-05  2.00001647e+00  1.70817101e-05  2.00000000e+00 
 1.72817101e-05  2.00001532e+00  1.72817101e-05  2.00000000e+00 
 1.74817101e-05  2.00001600e+00  1.74817101e-05  2.00000000e+00 
 1.76817101e-05  2.00001621e+00  1.76817101e-05  2.00000000e+00 
 1.78817101e-05  2.00001579e+00  1.78817101e-05  2.00000000e+00 
 1.80817101e-05  2.00001591e+00  1.80817101e-05  2.00000000e+00 
 1.82817101e-05  2.00001605e+00  1.82817101e-05  2.00000000e+00 
 1.84817101e-05  2.00001593e+00  1.84817101e-05  2.00000000e+00 
 1.86817101e-05  2.00001593e+00  1.86817101e-05  2.00000000e+00 
 1.88817101e-05  2.00001599e+00  1.88817101e-05  2.00000000e+00 
 1.90817101e-05  2.00001596e+00  1.90817101e-05  2.00000000e+00 
 1.92817101e-05  2.00001595e+00  1.92817101e-05  2.00000000e+00 
 1.94817101e-05  2.00001597e+00  1.94817101e-05  2.00000000e+00 
 1.96817101e-05  2.00001596e+00  1.96817101e-05  2.00000000e+00 
 1.98817101e-05  2.00001596e+00  1.98817101e-05  2.00000000e+00 
 2.00817101e-05  2.00001596e+00  2.00817101e-05  2.00000000e+00 
 2.02817101e-05  2.00001596e+00  2.02817101e-05  2.00000000e+00 
 2.04817101e-05  2.00001596e+00  2.04817101e-05  2.00000000e+00 
 2.06817101e-05  2.00001596e+00  2.06817101e-05  2.00000000e+00 
 2.08817101e-05  2.00001596e+00  2.08817101e-05  2.00000000e+00 
 2.10817101e-05  2.00001596e+00  2.10817101e-05  2.00000000e+00 
